 905:Yao, Tso-Pang
 906:Modrich, Paul L.
 907:Behringer, Robert P.
 908:Bejan, Adrian
 909:Bejsovec, Amy
 910:Bellet, Jane Sanders
 911:Prose, Neil Stuart
 912:Wolfe, Sarah Ann
 913:Belloni, Alexandre
 914:Bendich, Paul L
 915:Harer, John
 916:Benfey, Philip N.
 917:Tomasi, Carlo
 918:Ohler, Uwe
 919:Mitchell-Olds, Thomas
 920:Watt, Kevin Michael
 921:Martin, Paul Langlie
 922:Steinbach, William J.
 923:Goldstein, Ricki Friedman
 924:McKinney Jr., Ross Erwin
 925:Lenfestey, Robert William
 926:Reiman Jr., Robert Ellis
 927:Bennear, Lori Snyder
 928:Smith, Martin D.
 929:Pfaff, Alexander
 930:Read, Andrew J
 931:Benner, Eric James
 932:Eroglu, Cagla
 933:Kuo, Chay Titus
 934:Liu, Chunlei
 935:Smith, Stephen William
 936:Caspi, Avshalom
 937:Moffitt, Terrie E.
 938:Proeschold-Bell, Rae Jean
 939:Bennett, George Vann
 940:Marszalek, Piotr E.
 941:Yang, Weitao
 942:Shaw, Andrew David
 943:BENSON, THEOPHILUS ADETOKUNBO
 944:Campa, Michael Joseph
 945:Gottlin, Elizabeth B.
 946:Pisetsky, David Stephen
 947:Linardic, Corinne Mary
 948:Marks, Jeffrey R.
 949:Schildkraut, Joellen Martha
 950:Iversen Jr., Edwin Severin
 951:Heine, Robert Phillips
 952:Seed, Patrick Casey
 953:Ford, Anne Cunanan
 954:Hawblitzel Yarnall, Kimberly S.
 955:Beratan, David N.
 956:Craig, Stephen Lawrence
 957:Toone, Eric John
 958:Moorman, Patricia Gripka
 959:Myers, Evan Robert
 960:Berg, Carl
 961:Berger, James O.
 962:Clyde, Merlise
 963:Bermeo, Sarah Blodgett
 964:Bernhardt, Emily Snow
 965:Doyle, Martin
 966:Wright, Justin Prouty
 967:Liu, Jie
 968:Jackson, Robert B.
 969:Oren, Ram
 970:Palmroth, Sari
 971:Di Giulio, Richard T.
 972:Vengosh, Avner
 973:Hsu-Kim, Heileen
 974:Richardson, Curtis J.
 975:Fay, John Patrick
 976:Gunsch, Claudia K.
 977:Meyer, Joel
 978:Hunt, Dana E.
 979:Bernstein, Fernando
 980:Kok, A. Gurhan
 981:Beskow, Laura Mari
 982:Holditch-Davis, Diane L.
 983:Jackson, George Lee
 984:Bettman, James R.
 985:Fitzsimons, Gavan J.
 986:Payne, John W.
 987:Ubel, Peter A
 988:Richard, Michael Jason
 989:Kaylie, David Marcus
 990:Ready, Neal Edward
 991:Mahmoud, Tamer Hamdy
 992:Gururangan, Sridharan
 993:Peters, Katherine Barnett
 994:He, Yiping
 995:Rasheed, B. K. Ahmed
 996:Vo-Dinh, Tuan
 997:Nicchitta, Christopher Vincent
 998:Black, Sherilynn
 999:Dzirasa, Kafui
1000:Szabo, Steven
1001:Hartman, Zachary Conrad
1002:Clary, Bryan Marshall
1003:McCann, Richard L.
1004:Pappas, Theodore N.
1005:Scarborough, John Emerson
1006:White, Rebekah Ruth
1007:Lagoo-Deenadayalan, Sandhya Anand
1008:Willett, Christopher G.
1009:Zani Jr., Sabino
1010:Strickler, John
1011:Perez, Alexander
1012:Wu, Li-Tzy
1013:Burchett, Bruce Myatt
1014:Hybels, Celia F.
1015:Li, Ting-Kai
1016:James, Sherman A.
1017:Fillenbaum, Gerda G.
1018:Mannelli, Paolo
1019:Swartz, Marvin Stanley
1020:Zeng, Yi
1021:Kinghorn, Warren A.
1022:Blazing, Michael August
1023:Silva, Susan Gray
1024:Varia, Indira Mahesh
1025:Blitzblau, Rachel Catherine
1026:Gockerman, Jon Paul
1027:Datto, Michael Bradley
1028:Riedel, Richard Francis
1029:Vlahovic, Gordana
1030:Hanks, Brent Allen
1031:Blood-Siegfried, Jane Elizabeth
1032:Bloomfield, Gerald
1033:Waugh, Robert Andrew
1034:Finkelstein, Eric Andrew
1035:Limkakeng Jr., Alexander Tan
1036:Lynch, Catherine Ann
1037:Blount, Alma G.
1038:Blum, Volker
1039:Potter, Guy Glenn
1040:Boadu, Fred K.
1041:Boatwright, Mary T.
1042:Bobrowski, Omer
1043:Boehlke, Christopher Stephen
1044:Muhlbaier, Lawrence H.
1045:Boggess, Blake Reid
1046:Bytomski, Jeffrey Ryszard
1047:Miller Jr., Michael Joseph
1048:Bollerslev, Tim
1049:Tauchen, George E.
1050:Orlando, Lori Ann
1051:Urbaniak, James Randolph
1052:Mather, Richard Charles
1053:Moorman III, Claude Thurman
1054:Olson, Steven Arthur
1055:Zura, Robert Douglas
1056:Kwatra, Madan Mohan
1057:Moon, Richard Edward
1058:Rivelli, Sarah K.
1059:Young, Christopher Carlo
1060:Marks, David Morris
1061:Bonaventura, Celia J.
1062:Crumbliss, Alvin L.
1063:Bonaventura, Joseph
1064:Criscione-Schreiber, Lisa Giorgina
1065:Bookman, Jack
1066:McGann, Kathleen Anne
1067:Narayan, Aditee Pradhan
1068:Borawski, Joseph Brian
1069:Gerardo, Charles John
1070:Hocker, Michael Brian
1071:Villani, John Joseph
1072:Bordelon, Anna Hong
1073:Kim, Terry
1074:Bordley, William Clayton
1075:Borel III, Cecil Orm
1076:Guinn, Nicole Renee
1077:McDonagh, David Lawrence
1078:Keifer, John Conlon
1079:Borges-Neto, Salvador
1080:James, Olga Gennadyevna
1081:Fiuzat, Mona
1082:Phillips III, Harry Rissler
1083:Borst, Alexandra Jane
1084:Sebastian, Siby Nil
1085:Hulette, Christine Marie
1086:Van Houtven, Courtney Harold
1087:Wang, Virginia
1088:Crowley, Matthew Janik
1089:Peterson, Matthew John
1090:Shaw, Ryan
1091:Johnson, Constance Margaret
1092:Lipkus, Isaac Marcelo
1093:Bowlby, Lynn Anne
1094:Trujillo, Gloria Marie
1095:Goldstein, Karen
1096:Rakley, Susan Merle
1097:Pereira, Katherine Colligan
1098:Bottiger, Brandi Anne
1099:Boudreau, Alan E.
1100:Boulding, William F.
1101:Staelin, Richard
1102:Boulware, L. Ebony
1103:Toth, Cynthia Ann
1104:Bowler, Kate
1105:Bowles, Dawn Elizabeth
1106:Schroder, Jacob Niall
1107:Kontos, Christopher Dale
1108:Bowman, Rachel A
1109:Boyce, Michael Scott
1110:Boyer, Douglas Martin
1111:Daubechies, Ingrid
1112:Bradford, Daniel William
1113:Kilts, Jason David
1114:Naylor, Jennifer C.
1115:Braxton, Loretta Elaine
1116:Zinn, Sandra Denise
1117:Strauman, Timothy J.
1118:Swanson, Jeffrey W.
1119:Bradley, Deborah Ann
1120:Inman, Brant Allen
1121:Bradrick, Shelton
1122:Bradshaw, Wanda Todd
1123:Brady, David J.
1124:Marks, Daniel L.
1125:Gehm, Michael
1126:Kim, Jungsang
1127:Schmidler, Scott C.
1128:Willett, Rebecca
1129:Kapadia, Anuj J
1130:Carin, Lawrence
1131:Smith, David R.
1132:Liao, Xuejun
1133:Sapiro, Guillermo
1134:Tornai, Martin Paul
1135:Branch, Malcolm Stanley
1136:Jowell, Paul Simon
1137:Liddle, Rodger Alan
1138:Obando, Jorge Valdemar
1139:Poleski, Martin Henry
1140:Pabon-Ramos, Waleska Michelle
1141:Burbridge, Rebecca Ann
1142:Omotosho, Philip Ayodeji
1143:Curry, John F.
1144:Malcolm, William Ferris
1145:Turner, Barbara Swope
1146:Levy, Janet Anne
1147:Hawks, Sharon Jeanette
1148:Powell, Dorothy Lewis
1149:Taicher, Brad Matthew
1150:Brandon, Robert N.
1151:McShea, Daniel W.
1152:Brands, Hal
1153:Brandt, Michael W.
1154:Brannon, Elizabeth M.
1155:Platt, Michael Louis
1156:Drea, Christine M.
1157:Hare, Brian
1158:Nunn, Charles L
1159:Brav, Alon
1160:Bray, Hubert
1161:Brennan, Richard Gerald
1162:Schumacher, Maria Anne
1163:Guan, Ziqiang
1164:Collins, Bradley Henry
1165:Hollenbeck, Scott Thomas
1166:Ravindra, Kadiyala Venkata
1167:Sudan, Debra L
1168:Sushama, Deepak Vikraman
1169:Huang, Xiaopei
1170:Patel, Keyur
1171:Bretherton, Luke Michael
1172:Heilbron, Nicole Sara
1173:Brigman, Brian Eugene
1174:Erdmann, Detlev
1175:Eward, William Curtis
1176:Levinson, Howard
1177:Richard, Marc Joseph
1178:Harrelson, John Miles
1179:Larrier, Nicole A.
1180:Dunphy II, Frank Russell
1181:Esclamado, Ramon Mitra
1182:Scher, Richard Lyle
1183:Wu, Qingrong
1184:Cohen, Seth Morris
1185:Fisher, Samuel Rankin
1186:Lee, Walter T
1187:Puscas, Liana
1188:Witsell, David Latham
1189:Roy Choudhury, Kingshuk
1190:Broach, Amy Nicole
1191:Broder, Joshua Seth
1192:Brooke, Martin A.
1193:Jokerst, Nan Marie
1194:Palmer, Gregory M.
1195:Brooks, Kelli Rachel
1196:Shapiro, Mark Louis
1197:Broverman, Sherryl A.
1198:Puffer, Eve Sullivan
1199:Meade, Christina S.
1200:Sikkema, Kathleen J.
1201:Watt, Melissa
1202:Brown, April S.
1203:Collins, Leslie M.
1204:Fischer, Martin
1205:Warren, Warren S.
1206:Chen, Jun
1207:Fitch, Robert Douglas
1208:Owens, Thomas Andrew
1209:Lark, Robert
1210:Thacker, Julie K. Marosky
1211:Brown, David B.
1212:Smith, James E.
1213:Chireau, Monique V.
1214:Plassman, Brenda Lee
1215:Petrella, Jeffrey Robert
1216:Brownell, Kelly D.
1217:Brudney, Charles Scott
1218:Gagliardi, Jane Patricia
1219:Kaddurah-Daouk, Rima Fathi
1220:Bruzelius, Caroline
1221:Buchanan, Allen Edward
1222:Buchanan, Ann Marie
1223:Buchheit, Thomas Edward
1224:Pyati, Srinivas
1225:Van de Ven, Thomas John
1226:Buchler, Nicolas
1227:You, Lingchong
1228:Crowley, Steven Daniel
1229:Dolber, Paul Christian
1230:Sparks, Matthew A.
1231:Buckley, Edward George
1232:Prakalapakorn, Sasapin Grace
1233:Mruthyunjaya, Prithvi
1234:Vajzovic, Lejla
1235:Crow, Jennifer H
1236:Buckley, Rebecca Hatcher
1237:Sarzotti-Kelsoe, Marcella
1238:Hershfield, Michael Steven
1239:Roberts, Joseph Linton
1240:Zhong, Xiaoping
1241:Devlin, Blythe Hazlehurst
1242:Markert, Mary Louise
1243:Parikh, Suhag H.
1244:Bugni, Federico
1245:Buhr, Gwendolen Toni
1246:White, Heidi Kay
1247:Heflin, Mitchell Tod
1248:Yanamadala, Mamata
1249:Twersky, Jack Isaac
1250:Cutson, Toni Michele
1251:Lyles, Kenneth Ward
1252:Burch Jr., Warner Miller
1253:Pietrobon, Ricardo Santos
1254:Burnett, Bruce Kendall
1255:Niedzwiecki, Donna
1256:Burns, Barbara Jean
1257:March, John S.
1258:Wells, Karen Cameron
1259:Burnside, A. Craig
1260:Satterwhite, Lisa L
1261:Wax, Adam P.
1262:Pitt, Geoffrey Stuart
1263:Puranam, Ram Sharma
1264:Rosenberg, Paul Brian
1265:Hutson, Mary Redmond
1266:Yen, Paul Michael
1267:Burt, Tal
1268:Burton III, Claude Shreve
1269:Burton, Linda
1270:Burton, Richard M.
1271:Mitchell, William G.
1272:Buthe, Tim
1273:Butler, Megan Williston
1274:Garrett Jr., William Elwood
1275:Butterly, David William
1276:Tu, Priscilla
1277:Cabeza, Roberto
1278:Madden, David Joseph
1279:Marsh, Elizabeth J.
1280:Segars, William Paul
1281:O'Daniel, Jennifer Colleen
1282:Cui, Yunfeng
1283:Calakos, Nicole
1284:West, Anne Elizabeth
1285:Wetsel, William Christopher
1286:Calderbank, Robert
1287:Sorin, Daniel J.
1288:Caldwell, Bruce J.
1289:Udayakumar, Krishnakumar
1290:Christopher, Eric James
1291:Wagner, Galen Strohm
1292:Neelon, Brian Hugh
1293:Campbell, Douglas
1294:Campbell, Lisa
1295:Carboni, Michael Paul
1296:Candogan, Utku Ozan
1297:Cant, Nell Beatty
1298:Capel, Blanche
1299:Greenfield, Ruth Ann
1300:Cardenas-Corona, Maria Elena
1301:Heitman, Joseph
1302:Pastva, Amy Martha
1303:Counter, Christopher M.
1304:Gurley, Susan Bailey
1305:Feiler, Michael Justin
1306:Gellad, Ziad Fouad
1307:Wolf, Andrew Ira
1308:Cardones, Adela Rambi Guanco
1309:Salazar Gonzales, Esther
1310:Carlson, Alan Neil
1311:DelMonte, Derek Wills
1312:Carman, Margaret J
1313:Turner, Kathleen Marie
1314:Sabol, Valerie Kay
1315:Carnes, Nicholas W.
1316:Nicholls, Peter Jeff
1317:Zhang, Xiaodong
1318:Premont, Richard Thomas
1319:Meck, Warren H.
1320:Nicolelis, Miguel Angelo L.
1321:Carter, Brigit Maria
1322:Cary, Michael Paul
1323:Spiridigliozzi, Gail A.
1324:Casey, Patrick John
1325:Moss, Jennifer Barnett
1326:Odgers, Candice L.
1327:Hariri, Ahmad
1328:Cassar, Nicolas
1329:Cassidy, Frederick
1330:Wilson, William Herman
1331:Cetinkaya-Rundel, Mine
1332:Chakrabarty, Krishnendu
1333:Choudhury, Romit Roy
1334:Fair, Richard B.
1335:Gonzalez, Pedro
1336:Rao, Ponugoti Vasantha
1337:Vann, Robin Raul
1338:Mettu, Priyatham S
1339:Chameides, William
1340:Pickett, Lisa Clark
1341:Vorderstrasse, Allison Amend
1342:Hueckel, Remi M
1343:Muckler, Virginia Chris
1344:Sanders, Edward Garner
1345:Vacchiano, Charles Andrew
1346:Relf, Michael Vernon
1347:Chan, Chi Wei Cliburn
1348:West, Michael
1349:Chandrasekharan, Shailesh
1350:Chandrasekharan, Subhashini
1351:Cook-Deegan, Robert M.
1352:Chang, Albert M.
1353:Chang, Ching-yi
1354:McDonnell, Donald Patrick
1355:Rathmell, Jeffrey Charles
1356:Shinohara, Mari L.
1357:Chen, Jun
1358:Yoshizumi, Terry Takatoshi
1359:Tuchman, Sascha Alexander
1360:Chen, Dongfeng
1361:Prasad, Vinod K.
1362:Doan, Phuong Linh
1363:Kurtzberg, Joanne
1364:He, You-Wen
1365:Li, Qi-Jing
1366:Chappel, James Gregory
1367:Charbonneau, Patrick
1368:Wiley, Benjamin J.
1369:Charles, Hal Cecil
1370:Charney, Evan
1371:Chartrand, Tanya L.
1372:Shah, James
1373:Chase, Jeffrey S.
1374:Schmit, Kristine Marie
1375:Chatterji, Aaron
1376:Chaves, Mark Alan
1377:Govert, Joseph Alan
1378:Ofori-Amanfo, George
1379:Chen, Chin Ho
1380:Huang, Li
1381:Chen, Chuan-Hua
1382:Pavlisko, Elizabeth N
1383:Chen, Enn-Ling
1384:Hoffman, Brenton D.
1385:Chen, Li Juan
1386:Hazen, Kevin C
1387:Chen, Meng
1388:Chen, Nan-kuei
1389:Song, Allen Wuming
1390:Truong, Trong-Kha
1391:Greeson, Jeffrey Michael
1392:Chen, Qi
1393:Cheng, Qing
1394:Haystead, Timothy Arthur James
1395:Chia, Jessica Yue-Ling
1396:Chiang, Ambrose An-Po
1397:Leggett, Melanie K.
1398:Guyton, John Richard
1399:Chilkoti, Ashutosh
1400:Cook, J Michael
1401:Urzhumov, Yaroslav A.
1402:Hinton, David E.
1403:Needham, David
1404:Lopez, Gabriel P.
1405:McCafferty, Dewey G.
1406:Chilukuri, Vani Rao
1407:Chin, Bennett B.
1408:Vaidyanathan, Ganesan
1409:White, Leonard Edward
1410:Worni, Mathias
1411:Sporn, Thomas Arthur
1412:Chitneni, Satish K.
1413:Cho, Alex Han
1414:Haga, Susanne B.
1415:Joy, Scott Victor
1416:Garman, Katherine Schuver
1417:DeRuyter, Frank
1418:Chow, Rey
1419:Jung, Sin-Ho
1420:Mangum, Oscar Barry
1421:Noveck, Robert Joseph
1422:Chrisman, Allan Krekeler
1423:Sapyta, Jeffrey J.
1424:Dew, Rachel E
1425:Crawford, Jeffrey
1426:Stevenson, Marvaretta Miesha
1427:Wahidi, Momen Mohammed
1428:Christensen, Norman L.
1429:Edwards, Pamela Ballance
1430:Chudgar, Saumil Mahendra
1431:Chung, Richard Joonoh
1432:Maslow, Gary Ross
1433:Churchill, Steven E.
1434:Mirotsou, Maria
1435:Cianciolo, George James
1436:Ciofani, Maria
1437:Willis, John H.
1438:Vilgalys, Rytas J.
1439:Domec, Jean  Christophe
1440:Mantyh, Christopher Ritchie
1441:Freedman, Jennifer
1442:Shortell, Cynthia Keene
1443:Migaly, John
1444:Ferranti, Jeffrey Michael
1445:Clemen, Robert T.
1446:Clements III, Dennis Alfred
1447:Neelon, Sara Elizabeth
1448:Clotfelter, Charles T.
1449:Ladd, Helen F.
1450:Muschkin, Clara G.
1451:Serafini, Sandra
1452:Cocks, F. Hadley
1453:Simmons, Walter Neal
1454:Lipkin, Michael Eric
1455:Preminger, Glenn Michael
1456:Zhong, Pei
1457:Coers, Jorn
1458:Valdivia, Raphael H.
1459:Van Mater, Heather Ann
1460:Hargett III, Charles William
1461:Kraft, Bryan David
1462:Fisher, Deborah Anne
1463:Coffman, Thomas Myron
1464:Lehrich, Ruediger Wilhelm
1465:Spurney, Robert Frank
1466:Coggins, Brian Edward
1467:Zhou, Pei
1468:Hastings, Susan Nicole
1469:Johnson, Kimberly Sherell
1470:Cousins, Scott William
1471:Whitaker, Diane Beasley
1472:Rao, Arati Vasanth
1473:Robins, Clive Justin
1474:Coleman, Doriane Lambelet
1475:Rosoff, Philip Martin
1476:Coleman, Wilbur John
1477:Collins, Timothy Alan
1478:Huh, Billy Keon
1479:Weber, Thomas Joseph
1480:Weber, Thomas Joseph
1481:Lee, Richard Hsang-Young
1482:Colsher, James George
1483:Colton, Carol Anne
1484:Comer, Denise K.
1485:Compton, Jill Serafin
1486:Compton, Scott Nathan
1487:Conitzer, Vincent
1488:Taylor, Curtis R.
1489:Conrad, Robert F.
1490:Cook, Jonathan Lambert
1491:Cook, Philip J.
1492:Cook, Sarah
1493:Cooper, Harris M.
1494:Copeland, Joyce A.
1495:Halstater, Brian Hugh
1496:Martinez-Bianchi, Viviana Sandra
1497:Michener, James Lloyd
1498:Sheline, Barbara LaTowsky
1499:Tran, Anh Nhat
1500:Weigle, Nancy Jean
1501:Hull, Sharon Kay
1502:Kaprielian, Victoria Susan
1503:Koo, Denise Tze-wen
1504:Tilson, Hugh Hanna
1505:Corless, Joseph M.
1506:Costanzo, Philip R.
1507:Grimes, Christina
1508:Putallaz, Martha
1509:Sloan, Frank A.
1510:Cothran Jr., Roger Lee
1511:Gustafson, Kathryn E.
1512:Crouchley, Jillian Leigh
1513:Foreman, John William
1514:Thiele, Dennis James
1515:MacAlpine, David Michael
1516:Hahn, Paul
1517:Lad, Eleonora Georgeta
1518:Malek, Goldis
1519:Moretti, Eugene William
1520:Holland, David Preston
1521:Naggie, Susanna
1522:Cox, Landon P.
1523:Cox, Mitchell Wayne
1524:Mureebe, Leila
1525:Song, Haijun
1526:Joines, William T.
1527:Maccarini, Paolo F
1528:Craig, Anna Elizabeth
1529:Crawford, Gregory E.
1530:Reddy, Timothy E
1531:Willard, Huntington Faxon
1532:Gersbach, Charles
1533:Hartemink, Alexander J.
1534:Salama, Joseph Kamel
1535:Wang, Xiaofei
1536:Crawford, Regina Denise
1537:Feliu, Miriam Helen
1538:Crichlow, Michaeline A.
1539:Middleton, John Paul
1540:Hong, Jiyong
1541:Fitzgerald, Michael C.
1542:Cullen, Bryan Richard
1543:Luftig, Micah Alan
1544:Cummer, Steven A.
1545:Cummings, Jonathon
1546:Foo, Wen Chi
1547:Proia, Alan David
1548:Woodward, Julie Ann
1549:Muh, Carrie Rebecca
1550:Cunningham III, Calhoun Dove
1551:Cunningham, Clifford W.
1552:Van Dover, Cindy
1553:Terborgh, John W.
1554:Curlin, Farr A
1555:Mauro, Christian F.
1556:Curtarolo, Stefano
1557:Scales Jr., Charles Douglas
1558:Wiener, John Samuel
1559:Peterson, Andrew Charles
1560:Ellestad, Sarah Catherine
1561:Daley, Brendan
1562:Dalvi, Samir R
1563:Meltzer, Eric Barrie
1564:Wolfe, Walter George
1565:Darcey, Dennis J.
1566:Darity Jr., William A.
1567:Langdon, Scott Douglas
1568:Dash, Rajesh Chandra
1569:Friedman, Daphne Ruth
1570:Weinberg, Joe Brice
1571:Stoecker, Maggie Marie
1572:LU, JIANFENG
1573:Daubert, Melissa Anne
1574:Lugar, Patricia Lynne
1575:Shofer, Scott Leigh
1576:Davis, Linda Lindsey
1577:Davis, Naomi O.
1578:Dawson, Hana Nenicka
1579:Kolls, Bradley Jason
1580:De Bellis, Michael Damingo
1581:Gallentine, William Brian
1582:Mikati, Mohamad Abdul
1583:Rothman, Jennifer Ann
1584:Zennadi, Rahima
1585:Tanabe, Paula J
1586:De Gagne, Jennie
1587:Deak, Kristen Lee
1588:Horn, Sarah Rapisardo
1589:Dear, Keith Brian Gordon
1590:DeFrantz, Thomas
1591:DeFrate, Louis Edwin
1592:Spritzer, Charles Edward
1593:Taylor, Dean Curtis
1594:Little, Dianne
1595:Lee, Jaewoo
1596:DeLong, Elizabeth Ray
1597:Dement, John McCray
1598:Epling, Carol Ann
1599:Lipscomb, Hester Johnstone
1600:Myers, Douglas Joseph
1601:Schoenfisch, Ashley Land
1602:Denardo, Scott Jeffrey
1603:Tcheng, James Enlou
1604:Rodrigo, Allen G
1605:Derbyshire, Emily Rose
1606:Derouin, Anne Lynn
1607:Desai, Preyas S.
1608:Purohit, Devavrat
1609:Deshusses, Marc
1610:Deutsch, Sarah Jane
1611:Hochman, Daryl William
1612:Shan, Siqing
1613:Vollmer, Robin Tutt
1614:Li, Chuan-Yuan
1615:Kornbluth, Sally A.
1616:Stapleton, Heather M.
1617:Rittschof, Daniel
1618:DiBernardo, Louis Robert
1619:Manson, Roberto Jose
1620:Provenzale, Dawn Tranchino
1621:Petes, Thomas Douglas
1622:Dikolli, Shane S.
1623:Mayew, William J.
1624:Dobbins III, James T.
1625:Ravin, Carl Eric
1626:Nolte, Loren W.
1627:Godfrey, Devon James
1628:Lansford, Jennifer
1629:Dolbow, John Everett
1630:Laursen, Tod A.
1631:Wolever, Ruth Quillian
1632:Dombrowski, Keith
1633:Donahue, Mark Paul
1634:Donahue, William Collins
1635:Richardson, David C.
1636:Richardson, Jane Shelby
1637:Mooney, Richard Daniel
1638:Dong, Xinnian
1639:Donohue, Kathleen
1640:Doolette, David John
1641:Dorfman, Ariel
1642:Simel, David Lee
1643:Khouri, Michel Georges
1644:Dowell, Earl H.
1645:Mann, Brian
1646:Thomas, Jeffrey P.
1647:Hall, Kenneth C.
1648:Dressman, Holly Kloos
1649:Koh, James
1650:Page-Chartrand, Kristin Marie
1651:Mahmood, Kamran
1652:Tokdar, Surya
1653:George, Linda K.
1654:Vaupel, James Walton
1655:Durrett, Richard Timothy
1656:Socolar, Joshua
1657:Dvergsten, Jeffrey Arthur
1658:Dwyer, Christopher
1659:Lebeck, Alvin R.
1660:Dyreng, Scott D.
1661:Merson, Michael H.
1662:Zhang, Zhiping
1663:Vinson, Emily Nicole
1664:Leithe, Linda Gray
1665:Echols, Melvin Ray
1666:Edwards, Glenn Steven
1667:Kiehart, Daniel P.
1668:Egner, Tobias
1669:Schmajuk, Nestor A.
1670:Heller, Katherine
1671:Peterchev, Angel Vladimirov
1672:Sommer, Marc A.
1673:Eisbach, Shelly Sue
1674:Miller, Timothy Ellis
1675:Eisner, Martin
1676:El Husseini, Nada Kais
1677:Goldstein, Larry Bruce
1678:Elbert-Avila, Katja Ingrid
1679:Jones, Christopher
1680:Kuo, Anthony Nanlin
1681:Endow, Sharyn Anne
1682:Engelhardt, Barbara
1683:Gordan, Raluca Mihaela
1684:Sopko, David Richard
1685:Zenn, Michael Robert
1686:Leversedge, Fraser
1687:Ruch, David Simms
1688:Osawa, Masaki
1689:Goldston, David Brian
1690:Schramm-Sapyta, Nicole Lewellyn
1691:Suarez, Edward Charles
1692:Tucci, Debara Lyn
1693:Woodard, Charles
1694:Freiberger, John Jacob
1695:Etkin, Jordan F
1696:Eucker, Stephanie Ann
1697:Everett, Christine M
1698:Farkas, Linda
1699:Schuman, Stefanie Gail
1700:Maradiaga Panayotti, Gabriela Muriel
1701:Jaffe, Glenn Jay
1702:Setji, Tracy Lynn
1703:Fekrat, Sharon
1704:Postel, Eric Attila
1705:Feld, Jody Ann
1706:Fellin, Luciana
1707:Grotegut, Chad Aaron
1708:Leppert, Phyllis Carolyn
1709:Ferguson, P. Lee
1710:Seidler, Frederic J.
1711:Slotkin, Theodore Alan
1712:Fernholz, Fernando R.
1713:Ferrandino, Michael Nicolo
1714:Rampersaud Jr., Edward N
1715:McKellar, Mehri Sadri
1716:Pickup, David James
1717:Frothingham, Richard
1718:Ferrari, Silvia
1719:Henriquez, Craig S.
1720:VanDongen, Antonius M. J.
1721:Ferraro, Thomas J.
1722:Ferreira, Paulo Alexandre
1723:Field, Erica Marie
1724:Filomena, Carol Ann
1725:Fischer, Bernard Martin
1726:Sunday, Mary Elizabeth Anne
1727:Walker, Julia K.L.
1728:Greenberg, Joel Alter
1729:Fish, Laura Jane
1730:Garst, Jennifer Lynn
1731:Kelley, Michael John
1732:Haque, Mahfuzul
1733:Kay, Aaron Charles
1734:Flanagan Jr., Owen
1735:Kertai, Miklos David
1736:Ibarra Drendall, Catherine
1737:Stouder, April Loehmer
1738:Gbadegesin, Rasheed Adebayo
1739:Rabinovich, Consuelo Egla Diana
1740:Forman, Leslie M.
1741:Forte, Maurizio
1742:Forward, Richard B.
1743:Foster, Mary Helen
1744:Que, Loretta Georgina
1745:Zhou, Shutang
1746:Fox, Donald T
1747:Francis, Jennifer
1748:Olsson, Per
1749:Schipper, Katherine
1750:Frank, Michael M.
1751:Jiang, Haixiang
1752:Frankenberg, Elizabeth
1753:Thomas, Duncan
1754:Frank-Ito, Dennis Onyeka
1755:Franks, Kevin Michael
1756:Franz, Katherine J.
1757:Fras, Anne Marie
1758:Leary, Mark Richard
1759:Fraser, Matthew Oliver
1760:Frederick, Heather Jane
1761:Taekman, Jeffrey Marc
1762:Routh, Jonathan Charles
1763:Freedman, Neil Jonathan
1764:Zhang, Lisheng
1765:Vigna, Steven R.
1766:McGraw, Thomas Anthony
1767:Stolp, Bryant Walter
1768:Schneider, Susan Moeller
1769:Lee, Sunhee
1770:Fry, Brendan C
1771:Zucker, Nancy Lee
1772:Fulkerson, Mary M.
1773:Furtado, Gustavo PT
1774:Gaede, Jane Taylor
1775:McConkie-Rosell, Allyn
1776:McDonald, Marie Theresa
1777:Gaillard, Stephanie L
1778:Kansagra, Sujay Mansukhlal
1779:Lewis Jr., Darrell Vincent
1780:McNamara Sr., James O'Connell
1781:Sinha, Saurabh Ranjan
1782:Klein, Stephen Matthew
1783:Melton, M. Stephen
1784:MacLeod, David Brett
1785:Tucker, Marcy Schwartz
1786:Nielsen, Karen Cristina
1787:Gandhi, Parag D
1788:Gao, Haiyan
1789:Liu, Jian-Guo
1790:Howell, Calvin R.
1791:Hardaker Jr., William Thomas
1792:Garrigues, Grant Edward
1793:GASPAROVIC, ELLEN KATHERINE
1794:Venakides, Stephanos
1795:Gavin, Henri P.
1796:Reiter, Jerome P.
1797:Muir, Andrew Joseph
1798:George, Stephen L.
1799:McEvoy, Joseph Patrick
1800:Roggli, Victor Louis
1801:Ossmann, Eric William
1802:Gereffi, Gary
1803:Gervais, Simon
1804:Gesty-Palmer, Diane
1805:Getz, Jayce Robert
1806:Gheith, Jehanne
1807:Gibson, Joshua
1808:Ginsberg, Brian
1809:Simmons, Leigh Ann
1810:Glander, Kenneth Earl
1811:Taylor, Andrea Beth
1812:Glass, Jeffrey
1813:Goknar, Erdag
1814:Gold, Deborah T.
1815:Goldberg, Joel Steven
1816:Golden, Jay
1817:Goldman, Shalom Lawrence
1818:Goldner, Richard Douglas
1819:Todd, Jamie Lynn
1820:He, Xiao-Ping
1821:Silver, Debra Lynn
1822:Gonzalez, Jose M.
1823:Yuan, Fan
1824:Goodacre, Mark S.
1825:Reiman, Michael Patrick
1826:Gordon, David Charles
1827:Murray, Brian
