502,164,165,0.24406
503,161,166,0.2237
504,162,166,0.17502
505,163,166,0.42071
506,164,166,0.18727
507,165,166,0.49344
508,161,167,0.5812
509,162,167,0.81475
510,163,167,0.09143
511,164,167,0.37388
512,165,167,0.20497
513,166,167,0.14828
514,161,168,0.64082
515,162,168,0.45778
516,163,168,0.16476
517,164,168,0.35003
518,165,168,0.53294
519,166,168,0.3078
520,167,168,0.36931
521,161,169,0.87497
522,162,169,0.62694
523,163,169,0.13751
524,164,169,0.39611
525,165,169,0.39558
526,166,169,0.24599
527,167,169,0.50878
528,168,169,0.73025
529,158,170,0.11163
530,161,170,0.14549
531,162,170,0.16638
532,163,170,0.11363
533,164,170,0.16416
534,165,170,0.14229
535,166,170,0.22972
536,167,170,0.17936
537,168,170,0.12892
538,169,170,0.13979
539,126,171,0.10909
540,158,171,0.15
541,161,171,0.15182
542,162,171,0.17259
543,163,171,0.12787
544,164,171,0.1712
545,165,171,0.15054
546,166,171,0.25233
547,167,171,0.18538
548,168,171,0.13555
549,169,171,0.14616
550,170,171,0.46801
551,18,172,0.22155
552,37,172,0.37269
553,66,172,0.23001
554,67,172,0.31733
555,68,172,0.27438
556,69,172,0.27247
557,70,172,0.24918
558,108,172,0.12488
559,170,172,0.35696
560,161,173,0.12225
561,162,173,0.12591
562,163,173,0.12978
563,164,173,0.11393
564,165,173,0.11054
565,166,173,0.13873
566,167,173,0.12369
567,168,173,0.11432
568,169,173,0.12043
569,170,173,0.25411
570,171,173,0.2662
571,161,174,0.69495
572,162,174,0.94005
573,163,174,0.10342
574,164,174,0.39686
575,165,174,0.24665
576,166,174,0.17191
577,167,174,0.82659
578,168,174,0.44542
579,169,174,0.61042
580,170,174,0.16674
581,171,174,0.17306
582,173,174,0.12762
583,48,175,0.39559
584,51,175,0.22563
585,57,175,0.34488
586,99,176,0.31702
587,103,176,0.31429
588,104,176,0.31487
589,106,176,0.309
590,107,176,0.31237
591,117,176,0.31148
592,118,176,0.31323
593,117,177,0.34623
594,118,177,0.33159
595,176,177,0.45287
596,177,178,0.37097
597,76,180,0.3336
598,78,180,0.33457
599,79,180,0.33244
600,80,180,0.33015
601,109,180,0.34822
602,147,180,0.32751
603,100,181,0.39141
604,101,181,0.35917
605,110,181,0.35748
606,117,181,0.36788
607,159,181,0.36595
608,182,183,0.37918
609,26,185,0.35043
610,142,185,0.15643
611,143,185,0.2557
612,146,185,0.34441
613,33,186,0.39525
614,33,187,0.30239
615,186,187,0.42626
616,145,190,0.36398
617,145,191,0.36436
618,190,191,0.78316
619,145,192,0.36317
620,190,192,0.73591
621,191,192,0.58112
622,0,193,0.36788
623,76,193,0.35577
624,78,193,0.35324
625,79,193,0.35646
626,80,193,0.3495
627,81,193,0.37376
628,112,193,0.3658
629,114,193,0.36313
630,116,193,0.36441
631,144,193,0.34725
632,0,194,0.36363
633,41,194,0.36272
634,76,194,0.36788
635,78,194,0.36719
636,79,194,0.36799
637,80,194,0.36106
638,81,194,0.39684
639,112,194,0.36081
640,114,194,0.36187
641,116,194,0.36063
642,193,194,0.31615
643,0,195,0.36327
644,76,195,0.35506
645,78,195,0.35181
646,79,195,0.35591
647,80,195,0.34857
648,81,195,0.36566
649,112,195,0.36516
650,114,195,0.36127
651,116,195,0.36346
652,144,195,0.35257
653,193,195,0.79609
654,194,195,0.29642
655,0,196,0.3644
656,76,196,0.48429
657,78,196,0.13216
658,79,196,0.48487
659,80,196,0.4851
660,81,196,0.41901
661,88,196,0.29707
662,193,196,0.16876
663,194,196,0.20472
664,195,196,0.16917
665,198,199,0.54465
666,198,200,0.10623
667,199,200,0.11001
668,198,201,0.65081
669,199,201,0.47977
670,200,201,0.11142
671,198,202,0.10948
672,199,202,0.10878
673,200,202,0.31911
674,201,202,0.40482
675,145,203,0.29897
676,199,203,0.31842
677,83,204,0.10326
678,83,205,0.31157
679,204,205,0.17498
680,83,206,0.068214
681,204,206,0.67482
682,205,206,0.11703
683,83,207,0.34639
684,204,207,0.22531
685,205,207,0.31221
686,206,207,0.1665
687,83,208,0.032596
688,204,208,0.22303
689,205,208,0.045385
690,206,208,0.27329
691,207,208,0.061486
692,41,209,0.53385
693,155,209,0.36246
694,83,210,0.048306
695,204,210,0.14354
696,205,210,0.15876
697,206,210,0.16534
698,207,210,0.18345
699,208,210,0.36384
700,83,211,0.031249
701,204,211,0.22646
702,205,211,0.04423
703,206,211,0.27911
704,207,211,0.059144
705,208,211,0.49019
706,210,211,0.49318
707,83,212,0.31102
708,203,212,0.34666
709,204,212,0.059391
710,205,212,0.41441
711,206,212,0.043609
712,207,212,0.40989
713,208,212,0.024347
714,210,212,0.030794
715,211,212,0.02378
716,61,213,0.37235
717,82,213,0.15168
718,83,213,0.12831
719,8,214,0.12749
720,83,214,0.36551
721,89,214,0.34756
722,204,214,0.14469
723,205,214,0.13551
724,206,214,0.10375
725,207,214,0.13929
726,208,214,0.065311
727,210,214,0.075461
728,211,214,0.052792
729,212,214,0.3256
730,41,215,0.25239
731,194,215,0.36244
732,209,215,0.48924
733,83,216,0.045865
734,204,216,0.13755
735,205,216,0.152
736,206,216,0.15801
737,207,216,0.17734
738,208,216,0.35978
739,210,216,0.78221
740,211,216,0.45726
741,212,216,0.029775
742,214,216,0.072325
743,83,217,0.10196
744,204,217,0.75969
745,205,217,0.17609
746,206,217,0.68087
747,207,217,0.21549
748,208,217,0.23826
749,210,217,0.14385
750,211,217,0.2276
751,212,217,0.060841
752,214,217,0.15052
753,216,217,0.13807
754,83,218,0.055889
755,204,218,0.48444
756,205,218,0.11439
757,206,218,0.46807
758,207,218,0.11735
759,208,218,0.28988
760,210,218,0.19342
761,211,218,0.32294
762,212,218,0.039204
763,214,218,0.087924
764,216,218,0.18512
765,217,218,0.4938
766,83,219,0.079734
767,204,219,0.71495
768,205,219,0.14883
769,206,219,0.68291
770,207,219,0.17641
771,208,219,0.24816
772,210,219,0.15969
773,211,219,0.2647
774,212,219,0.049529
775,214,219,0.11677
776,216,219,0.15118
777,217,219,0.72975
778,218,219,0.59082
779,83,220,0.060592
780,204,220,0.11453
781,205,220,0.17038
782,206,220,0.12771
783,207,220,0.19523
784,208,220,0.27836
785,210,220,0.71086
786,211,220,0.35058
787,212,220,0.11876
788,214,220,0.090523
789,216,220,0.67841
790,217,220,0.11466
791,218,220,0.14634
792,219,220,0.12395
793,83,221,0.029217
794,204,221,0.31639
795,205,221,0.048141
796,206,221,0.40888
797,207,221,0.079491
798,208,221,0.36872
799,210,221,0.26881
800,211,221,0.46061
801,212,221,0.021271
802,214,221,0.049501
803,216,221,0.24857
804,217,221,0.29985
805,218,221,0.3198
806,219,221,0.34025
807,220,221,0.1973
808,83,222,0.053272
809,204,222,0.23025
810,205,222,0.06926
811,206,222,0.24575
812,207,222,0.082916
813,208,222,0.22721
814,210,222,0.20412
815,211,222,0.25668
816,212,222,0.047897
817,214,222,0.081819
818,216,222,0.19963
819,217,222,0.24525
820,218,222,0.27196
821,219,222,0.24914
822,220,222,0.1696
823,221,222,0.22164
824,83,223,0.026123
825,204,223,0.22262
826,205,223,0.038704
827,206,223,0.27618
828,207,223,0.05591
829,208,223,0.48228
830,210,223,0.44296
831,211,223,0.70465
832,212,223,0.020434
833,214,223,0.044974
834,216,223,0.43731
835,217,223,0.22006
836,218,223,0.2977
837,219,223,0.25104
838,220,223,0.31863
839,221,223,0.47457
840,222,223,0.24059
841,88,224,0.35912
842,179,224,0.36935
843,81,225,0.13039
844,90,225,0.43847
845,95,225,0.32539
846,194,225,0.32403
847,64,226,0.41647
848,65,226,0.40805
849,0,227,0.37377
850,7,227,0.34466
851,193,227,0.083074
852,194,227,0.077946
853,195,227,0.085797
854,197,227,0.33683
855,226,227,0.44963
856,83,228,0.024883
857,204,228,0.24826
858,205,228,0.041719
859,206,228,0.30501
860,207,228,0.05765
861,208,228,0.47804
862,210,228,0.39126
863,211,228,0.6904
864,212,228,0.020069
865,214,228,0.043333
866,216,228,0.38636
867,217,228,0.24529
868,218,228,0.34982
869,219,228,0.28359
870,220,228,0.27841
871,221,228,0.47371
872,222,228,0.25132
873,223,228,0.71742
874,197,229,0.37856
875,226,229,0.34154
876,227,229,0.35602
877,230,231,0.41094
878,230,232,0.60581
879,231,232,0.41976
880,230,233,0.45744
881,232,233,0.4368
882,233,234,0.21546
883,186,235,0.36466
884,230,235,0.39207
885,231,235,0.3667
886,232,235,0.38473
887,233,235,0.39242
888,234,235,0.37522
889,194,236,0.36728
890,196,236,0.36756
891,196,237,0.3665
892,236,237,0.60091
893,196,238,0.36734
894,236,238,0.59502
895,237,238,0.38961
896,145,239,0.36553
897,231,239,0.51513
898,85,240,0.30886
899,85,241,0.37512
900,90,241,0.31521
901,240,241,0.099176
902,240,242,0.19239
903,85,243,0.29835
904,240,243,0.58449
905,241,243,0.34256
906,242,243,0.15695
907,85,244,0.40638
908,240,244,0.14571
909,241,244,0.2027
910,243,244,0.19545
911,142,245,0.22494
912,143,245,0.1541
913,185,245,0.21396
914,41,246,0.24793
915,194,246,0.35952
916,209,246,0.36899
917,215,246,0.55027
918,142,247,0.22923
919,143,247,0.16335
920,185,247,0.2098
921,245,247,0.66596
922,85,248,0.43497
923,240,248,0.22058
924,241,248,0.21231
925,242,248,0.24757
926,243,248,0.2897
927,244,248,0.65978
928,84,249,0.099184
929,86,249,0.22453
930,89,249,0.11929
931,91,249,0.3444
932,95,249,0.2736
933,96,249,0.28192
934,97,249,0.19376
935,98,249,0.14133
936,225,250,0.31912
937,249,250,0.33179
938,179,251,0.36777
939,193,251,0.35609
940,194,251,0.35786
941,196,251,0.36132
942,224,251,0.40245
943,84,252,0.28784
944,89,252,0.1007
945,96,252,0.21144
946,97,252,0.14144
947,98,252,0.11287
948,249,252,0.33558
949,250,252,0.40625
950,85,253,0.3072
951,142,253,0.39018
952,143,253,0.11075
953,185,253,0.32169
954,241,253,0.32093
955,245,253,0.11407
956,247,253,0.11959
957,58,254,0.10235
958,71,254,0.095662
959,127,254,0.32172
960,58,255,0.087284
961,71,255,0.19832
962,127,255,0.17856
963,148,255,0.16886
964,149,255,0.13698
965,254,255,0.14743
966,23,256,0.33898
967,58,256,0.28461
968,71,256,0.19111
969,108,256,0.27903
970,127,256,0.12944
971,148,256,0.11378
972,149,256,0.16262
973,254,256,0.11886
974,255,256,0.26646
975,58,257,0.3183
976,71,257,0.27993
977,127,257,0.36165
978,254,257,0.46144
979,255,257,0.38604
980,256,257,0.33784
981,58,258,0.089765
982,71,258,0.2334
983,127,258,0.083379
984,148,258,0.31186
985,149,258,0.32342
986,254,258,0.10473
987,255,258,0.12203
988,256,258,0.12973
989,257,258,0.2677
990,58,259,0.11089
991,71,259,0.097754
992,127,259,0.15426
993,148,259,0.086114
994,149,259,0.097029
995,254,259,0.20843
996,255,259,0.23165
997,256,259,0.16549
998,257,259,0.1206
999,258,259,0.38079
1000,58,260,0.15518
1001,71,260,0.12269
1002,127,260,0.17568
1003,148,260,0.33792
1004,149,260,0.081881
1005,254,260,0.29737
1006,255,260,0.2418
1007,256,260,0.15752
1008,257,260,0.15332
1009,258,260,0.41252
1010,259,260,0.47756
1011,58,261,0.38756
1012,59,261,0.44121
1013,71,261,0.36788
1014,123,261,0.35208
1015,148,261,0.35258
1016,255,261,0.36373
1017,256,261,0.3514
1018,258,261,0.35441
1019,259,261,0.35359
1020,260,261,0.36897
1021,23,262,0.39584
1022,108,262,0.1467
1023,128,262,0.31568
1024,148,262,0.29828
1025,149,262,0.33256
1026,256,262,0.29936
1027,258,262,0.32314
1028,59,264,0.19594
1029,91,264,0.36788
1030,123,264,0.13631
1031,148,264,0.13078
1032,149,264,0.3178
1033,58,265,0.11492
1034,71,265,0.1212
1035,127,265,0.22204
1036,254,265,0.423
1037,255,265,0.15963
1038,256,265,0.13207
1039,257,265,0.24586
1040,258,265,0.12484
1041,259,265,0.19725
1042,260,265,0.29438
1043,261,265,0.35729
1044,23,266,0.33197
1045,108,266,0.33152
1046,128,266,0.37914
1047,258,266,0.34754
1048,262,266,0.38961
1049,263,267,0.22999
1050,264,267,0.29739
1051,263,268,0.093259
1052,267,268,0.17654
1053,263,269,0.14665
1054,267,269,0.18697
1055,268,269,0.13804
1056,58,270,0.08768
1057,59,270,0.39468
1058,148,270,0.10572
1059,149,270,0.11274
1060,255,270,0.32185
1061,259,270,0.3236
1062,260,270,0.31909
1063,264,270,0.16709
1064,58,272,0.37066
1065,71,272,0.18313
1066,121,272,0.29792
1067,148,272,0.35365
1068,149,272,0.33336
1069,254,272,0.35054
1070,255,272,0.41184
1071,256,272,0.41024
1072,258,272,0.18661
1073,259,272,0.361
1074,260,272,0.37964
1075,265,272,0.3873
1076,59,273,0.2312
1077,123,273,0.14083
1078,148,273,0.28996
1079,264,273,0.44321
1080,267,273,0.29491
1081,270,273,0.15126
1082,48,274,0.28538
1083,51,274,0.45378
1084,57,274,0.18076
1085,175,274,0.28414
1086,23,275,0.25172
1087,71,275,0.089248
1088,91,275,0.36297
1089,108,275,0.37531
1090,128,275,0.33447
1091,148,275,0.13446
1092,149,275,0.22015
1093,255,275,0.34573
1094,256,275,0.1706
1095,258,275,0.28977
1096,259,275,0.3157
1097,261,275,0.36315
1098,262,275,0.35459
1099,270,275,0.2984
1100,23,276,0.29484
1101,58,276,0.11364
1102,59,276,0.31561
1103,71,276,0.13588
1104,127,276,0.35507
1105,148,276,0.15905
1106,149,276,0.23178
1107,254,276,0.10766
1108,255,276,0.20914
1109,256,276,0.16181
1110,257,276,0.32419
1111,258,276,0.36843
1112,259,276,0.20519
1113,260,276,0.19623
1114,261,276,0.3674
1115,264,276,0.30997
1116,265,276,0.11485
1117,270,276,0.13256
1118,272,276,0.35829
1119,275,276,0.35236
1120,23,277,0.33774
1121,55,277,0.36788
1122,59,277,0.12161
1123,91,277,0.17053
1124,108,277,0.28717
1125,123,277,0.36788
1126,128,277,0.32168
1127,148,277,0.22259
1128,149,277,0.12728
1129,255,277,0.30568
1130,262,277,0.30129
1131,264,277,0.28855
1132,270,277,0.16144
1133,273,277,0.15577
1134,275,277,0.1238
1135,276,277,0.3183
1136,59,278,0.1197
1137,122,278,0.33662
1138,123,278,0.14474
1139,264,278,0.20669
1140,273,278,0.16815
1141,277,278,0.38587
1142,23,279,0.38069
1143,58,279,0.27046
1144,71,279,0.094119
1145,108,279,0.34817
1146,127,279,0.30925
1147,148,279,0.14872
1148,149,279,0.19264
1149,254,279,0.29404
1150,255,279,0.1425
1151,256,279,0.17427
1152,257,279,0.2834
1153,258,279,0.33197
1154,259,279,0.17069
1155,260,279,0.1269
1156,262,279,0.35148
1157,265,279,0.081031
1158,272,279,0.33361
1159,275,279,0.1574
1160,276,279,0.15639
1161,277,279,0.081538
1162,58,280,0.1319
1163,71,280,0.092269
1164,127,280,0.18543
1165,148,280,0.31415
1166,149,280,0.066864
1167,254,280,0.32635
1168,255,280,0.18233
1169,256,280,0.12239
1170,257,280,0.1903
1171,258,280,0.37351
1172,259,280,0.4806
1173,260,280,0.55808
1174,265,280,0.27326
1175,272,280,0.36005
1176,276,280,0.16219
1177,279,280,0.11715
1178,58,281,0.12486
1179,71,281,0.078236
1180,127,281,0.16548
1181,149,281,0.22092
1182,254,281,0.28533
1183,255,281,0.14198
1184,256,281,0.10057
1185,257,281,0.19086
1186,258,281,0.3452
1187,259,281,0.38586
1188,260,281,0.38127
1189,265,281,0.22352
1190,272,281,0.34412
1191,276,281,0.14528
1192,279,281,0.11218
1193,280,281,0.66141
1194,59,282,0.36788
1195,123,282,0.35812
1196,261,282,0.42148
1197,273,282,0.33478
1198,275,282,0.33449
1199,9,283,0.24718
1200,10,283,0.2271
1201,59,283,0.34509
1202,111,283,0.26868
1203,112,283,0.33926
1204,114,283,0.37819
1205,116,283,0.33619
1206,119,283,0.36788
1207,120,283,0.36661
1208,123,283,0.34738
1209,124,283,0.36621
1210,261,283,0.35629
1211,282,283,0.39908
1212,59,284,0.36788
1213,123,284,0.35643
1214,261,284,0.43449
1215,282,284,0.6088
1216,283,284,0.38609
1217,123,285,0.11358
1218,145,285,0.33593
1219,264,285,0.14296
1220,267,285,0.12683
1221,273,285,0.12216
1222,277,285,0.37913
1223,278,285,0.1225
1224,71,286,0.35913
1225,113,286,0.3296
1226,121,286,0.19917
1227,155,286,0.36788
1228,256,286,0.30535
1229,258,286,0.35748
1230,272,286,0.44878
1231,44,287,0.30919
1232,123,287,0.15292
1233,263,287,0.092395
1234,264,287,0.35442
1235,267,287,0.14278
1236,269,287,0.31594
1237,273,287,0.11579
1238,278,287,0.13921
1239,285,287,0.19831
1240,59,288,0.34456
1241,128,288,0.11324
1242,149,288,0.33537
1243,262,288,0.37622
1244,264,288,0.3791
1245,266,288,0.36783
1246,270,288,0.15205
1247,273,288,0.39282
1248,275,288,0.31823
1249,276,288,0.32019
