edge_id,source,target,weight
207,94,140,0.29752
208,124,140,0.36788
209,135,141,0.23799
210,137,141,0.13804
211,113,142,0.36727
212,25,144,0.30117
213,52,144,0.11457
214,72,144,0.2846
215,73,144,0.36788
216,24,146,0.18834
217,28,146,0.047874
218,27,147,0.29886
219,28,147,0.30492
220,63,147,0.34131
221,58,148,0.20151
222,71,148,0.29724
223,55,149,0.37363
224,32,150,0.18424
225,32,151,0.067826
226,150,151,0.34883
227,115,153,0.14762
228,32,154,0.39391
229,150,154,0.35638
230,151,154,0.3336
231,16,155,0.36788
232,17,155,0.34846
233,32,156,0.16687
234,150,156,0.12256
235,151,156,0.086006
236,154,156,0.4015
237,156,158,0.18444
238,150,159,0.16177
239,68,160,0.37063
240,70,160,0.37144
241,150,160,0.18011
242,161,162,0.062092
243,161,164,0.30128
244,162,164,0.34176
245,163,164,0.29172
246,158,165,0.31766
247,163,165,0.30332
248,161,166,0.3157
249,162,166,0.26124
250,165,166,0.13068
251,161,167,0.031423
252,162,167,0.46064
253,164,167,0.52057
254,161,168,0.16818
255,166,168,0.099946
256,166,169,0.36788
257,168,169,0.18276
258,11,170,0.34027
259,158,170,0.16872
260,165,170,0.37533
261,11,171,0.39454
262,158,171,0.34312
263,169,171,0.27216
264,170,171,0.32642
265,166,172,0.27228
266,169,172,0.17409
267,171,172,0.08086
268,161,173,0.35573
269,162,173,0.093654
270,163,173,0.29547
271,164,173,0.078393
272,166,173,0.13541
273,167,173,0.071932
274,168,173,0.35131
275,162,174,0.22244
276,163,174,0.40758
277,164,174,0.25685
278,167,174,0.25008
279,173,174,0.17807
280,157,175,0.3981
281,176,177,0.06973
282,176,178,0.063808
283,177,178,0.55797
284,43,180,0.47143
285,100,181,0.53489
286,101,181,0.34927
287,105,181,0.38819
288,125,184,0.14517
289,44,185,0.2613
290,62,185,0.16429
291,97,185,0.35794
292,98,185,0.18298
293,186,187,0.40437
294,183,190,0.36788
295,122,191,0.31106
296,183,192,0.469
297,190,192,0.38392
298,115,193,0.074051
299,153,193,0.17097
300,115,194,0.25863
301,153,194,0.083992
302,193,194,0.36788
303,115,195,0.19595
304,153,195,0.21762
305,193,195,0.22933
306,194,195,0.088643
307,115,196,0.1738
308,153,196,0.2133
309,193,196,0.25797
310,194,196,0.084627
311,195,196,0.4611
312,198,199,0.16294
313,198,200,0.26954
314,199,200,0.11882
315,198,201,0.49948
316,198,202,0.31279
317,199,202,0.12716
318,200,202,0.16425
319,204,205,0.36788
320,204,206,0.44823
321,205,206,0.32864
322,204,207,0.23531
323,205,207,0.075803
324,206,207,0.28643
325,204,208,0.89506
326,205,208,0.36788
327,206,208,0.44733
328,207,208,0.23275
329,64,209,0.07877
330,83,209,0.32027
331,204,210,0.1932
332,205,210,0.22914
333,206,210,0.36788
334,207,210,0.25988
335,208,210,0.19613
336,204,211,0.24314
337,205,211,0.36435
338,206,211,0.2531
339,207,211,0.28787
340,208,211,0.2398
341,210,211,0.44096
342,204,212,0.19492
343,205,212,0.23635
344,206,212,0.26852
345,207,212,0.069375
346,208,212,0.19382
347,210,212,0.19968
348,211,212,0.25985
349,64,213,0.24657
350,83,213,0.2374
351,209,213,0.10768
352,205,214,0.20053
353,207,214,0.36045
354,210,214,0.17802
355,212,214,0.32921
356,64,215,0.33216
357,83,215,0.42905
358,209,215,0.28773
359,207,216,0.27688
360,212,216,0.097463
361,214,216,0.18142
362,204,217,0.43055
363,205,217,0.33636
364,206,217,0.632
365,207,217,0.30128
366,208,217,0.42995
367,210,217,0.36788
368,211,217,0.14952
369,212,217,0.28627
370,204,218,0.24205
371,205,218,0.078177
372,206,218,0.28731
373,207,218,0.15971
374,208,218,0.24108
375,210,218,0.28278
376,211,218,0.29117
377,212,218,0.17232
378,214,218,0.063456
379,216,218,0.24206
380,217,218,0.30211
381,204,219,0.28319
382,205,219,0.12496
383,206,219,0.38867
384,207,219,0.17671
385,208,219,0.28928
386,210,219,0.51112
387,211,219,0.4832
388,212,219,0.13322
389,214,219,0.11743
390,217,219,0.38443
391,218,219,0.19176
392,204,220,0.29297
393,205,220,0.24439
394,206,220,0.30505
395,207,220,0.14916
396,208,220,0.29223
397,210,220,0.076144
398,211,220,0.32198
399,212,220,0.052687
400,214,220,0.27182
401,216,220,0.19076
402,217,220,0.31688
403,218,220,0.31316
404,219,220,0.26478
