edge_id,source,target,weight
167,52,62,0.37634
168,20,63,0.3816
169,24,63,0.28936
170,25,63,0.36046
171,27,63,0.39714
172,28,63,0.3782
173,30,63,0.49564
174,31,63,0.39529
175,35,63,0.47123
176,36,63,0.16174
177,45,63,0.42462
178,46,63,0.39348
179,55,63,0.41452
180,20,65,0.36371
181,24,65,0.36481
182,25,65,0.39451
183,30,65,0.36788
184,33,65,0.35117
185,35,65,0.36535
186,36,65,0.4004
187,45,65,0.36282
188,46,65,0.26135
189,47,65,0.43691
190,60,65,0.36395
191,63,65,0.37314
192,18,66,0.5324
193,37,66,0.36052
194,23,67,0.35674
195,30,67,0.35143
196,23,68,0.35915
197,66,68,0.37836
198,67,68,0.4698
199,23,69,0.35646
200,30,69,0.35154
201,67,69,0.81083
202,68,69,0.48041
203,23,70,0.37605
204,66,70,0.37787
205,67,70,0.4355
206,68,70,0.52765
207,69,70,0.44303
208,55,71,0.31485
209,58,71,0.37317
210,25,72,0.36278
211,36,72,0.37024
212,46,72,0.36343
213,47,72,0.37854
214,52,72,0.36788
215,65,72,0.36457
216,25,73,0.36407
217,36,73,0.37694
218,46,73,0.36434
219,47,73,0.40278
220,52,73,0.38019
221,65,73,0.36788
222,72,73,0.50501
223,21,74,0.47206
224,22,74,0.41644
225,50,74,0.53843
226,34,75,0.36788
227,76,78,0.38113
228,17,79,0.35781
229,76,79,0.47019
230,78,79,0.49381
231,76,80,0.40335
232,78,80,0.39301
233,79,80,0.49618
234,82,83,0.21567
235,41,84,0.37254
236,42,84,0.32025
237,82,84,0.32028
238,82,85,0.34972
239,8,86,0.35018
240,41,86,0.36274
241,82,86,0.35218
242,84,86,0.43874
243,77,88,0.46681
244,8,89,0.3545
245,84,89,0.36788
246,54,90,0.3791
247,81,90,0.38583
248,84,90,0.35392
249,85,90,0.37803
250,86,90,0.35525
251,89,90,0.34676
252,8,91,0.3698
253,81,91,0.35403
254,0,92,0.40085
255,62,92,0.35507
